poi_id,name,region,locality,address,postcode,longitude,latitude,category_level1,category_level2,category_level3,business_status,phone,website_domain,rating,rating_count,traffic_score,time_spent,update_month
668bf8c6839f13760a9abd8c4a777578,"Dr. Amal Sentissi, Homéopathe et généraliste",Marrakesh Metropolitan Area,Marrakesh,"école Mohamed Abdou, Avenue Ibn Sina Daoudiate unité 3 n 18 En face de l, Marrakesh 40070, Morocco",40070,-7.99306831,31.65579518,Health & Wellness,Clinics & Specialists,Doctor,Open,+212 5243-00661,google.com,4.6,11.0,36.0,,03-2025
5f0076492e8dd7cb025c828644da410c,Cabinets de Pédiatrie,المجاهدين Mujahidine,Tangier,"Rte Mojahidine, Tanger, Morocco",,-5.83985938,35.77647519,Health & Wellness,Clinics & Specialists,Pediatrician,Open 24 hours,+212 5399-48227,centredepediatrie.com,3.9,82.0,44.86,People typically spend up to 1.5 hours here,03-2025
62fa7876ba1661a0faa7412ac7d9f10c,Dr.Khalil Main | New Smile Dental Center.,Maghreb,Khouribga,"1 IMM 2éme etage, 25 Bd Mohammed VI, Khouribga 25000, Morocco",25000,-6.92835758,32.88965876,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 5235-65777,mynewsmile.ma,4.8,24.0,51.67,,03-2025
4dde280164d2a798d334ec5bd2dd887f,Centre d'Imagerie Médicale,Riviera,Casablanca,"285 Rond Point Ronsard، Angle Bd Ghandi et rue des Eperviers, Casablanca 20000, Morocco",20000,-7.63992197,33.5651432,Health & Wellness,Clinics & Specialists,Doctor,Open,+212 5222-38768,centreimg.com,3.4,14.0,47.67,,03-2025
0633132afc605b7b3e567de6216f9076,RYAD ACHIFAE RADIOLOGIE,Souss-Massa-Draa,Agadir,"Rue de Marrakech, Agadir 80000, Morocco",80000,-9.59019783,30.41368585,Health & Wellness,Clinics & Specialists,Radiologist,Open,+212 5288-43626,,3.3,83.0,68.67,People typically spend up to 1.5 hours here,03-2025
7091eb731bf28cea57e0ec3fd7fdecca,Centre de dialyse Majorelle Marrakech - Dr Essakhi Fatima-ezzahra,Marrakesh Metropolitan Area,Marrakesh,"155 quartier boumsmar, Marrakech 40000, Morocco",40000,-7.99644141,31.66458188,Health & Wellness,Clinics & Specialists,Dialysis center,Open,+212 5243-14171,cmrh.ma,4.6,20.0,26.83,,03-2025
52f02f949b38f2f03e0237b8061c4f86,"Cabinet Dr Oualil Houda spécialiste: pneumologue, allergologue et phtisiologue دكتور الوليل هدى متخصصة أمراض الصدر و الحساسية",Sale Al Jadida,سلا الجديدة,"1er étage, lotissement des villas, 986 Av. Melouiya, Sala Al Jadida 11100, Morocco",11100,-6.73342247,33.99627986,Health & Wellness,Clinics & Specialists,Doctor,Open,+212 5375-38705,wordpress.com,4.9,89.0,,People typically spend up to 1 hour here,03-2025
ba6c4b889c3d7040dd154a243444ada9,التداوي بالحجامة الطبية الحديثة عند وسيم,Quartier Maamora,Kenitra,"قرب صيدلية عبد الرحمان ناصر، ڤالفلوري إقامة سامي، 2 مكتب رقم 3, Kenitra 14060, Morocco",14060,-6.59948922,34.26069217,Health & Wellness,Assisted Living Services,Nursing agency,Open,+212 614-927722,facebook.com,5.0,2.0,38.43,,03-2025
a9f43b7930c73a26fe9be3c4e69fbecb,Cabinet de Gastro-entérologie Dr BENHOUMMANE NADA ),Hay Al Qoriaa,Salé,"appartement n° 1, 165 Av. Moulay Rachid, Salé 11000, Morocco",11000,-6.75893337,34.02424993,Health & Wellness,Clinics & Specialists,Gastroenterologist,Open,+212 5378-27641,facebook.com,4.7,29.0,41.67,,03-2025
d0412fc66082e63c39bc7a0400ebe916,Cabinet d'Ostéopathie Navarro & El Amrani,Sidi Belyout,Casablanca,"Etg 1, 34 Rue Tarablous, Casablanca 20250, Morocco",20250,-7.6213938,33.5859894,Health & Wellness,Chiropractic & Holistic,Osteopath,Open,+212 696-148715,osteopathesmaroc.wixsite.com,4.9,294.0,46.83,,03-2025
c85a24198837151314a60e1c54d9cc22,Cabinet Vétérinaire Riviera,Riviera,Casablanca,"33 Rue des Eperviers, Casablanca 20000, Morocco",20000,-7.64064528,33.5655664,Health & Wellness,Veterinary & Pet Health,Animal hospital,Open,+212 5222-58097,instagram.com,4.6,117.0,57.5,,03-2025
3528365a7d0e9d0fb4e82c9525dee62b,Docteur Belhaj Soulami Réda,Rabat-Sale-Zemmour-Zaer,Rabat,"l, Clinique de chirurgie Cardio-vasculaire de, 6 Pl. Talhah, Rabat 10000, Morocco",10000,-6.85365253,33.99552458,Health & Wellness,Clinics & Specialists,Cardiovascular and thoracic surgeon,Open 24 hours,+212 5377-79090,ccva.ma,5.0,55.0,24.43,,03-2025
50fc7df54c381d55252b6947c90dc2c3,Cabinet d'urologie Dr. OMAR Amrani Souhli,Ville Nouvelle,Fes,"1er étage, N° 5, bureaux Al Abrar, 44 Bd Abdellah Chafchaouni, Fès 30000, Morocco",30000,-4.99944526,34.04025278,Health & Wellness,Clinics & Specialists,Urologist,Open,+212 5356-53741,fb.me,5.0,23.0,50.5,,03-2025
899f55ea9f0a7625cedb20262c4985b7,Neuro Clinic Casablanca,TANTONVILLE,Casablanca,"2 Angle Rue de L'isere Et Rue Nø 2, Casablanca 20502, Morocco",20502,-7.62640078,33.55762696,Health & Wellness,Clinics & Specialists,Medical clinic,Open 24 hours,+212 5228-21111,,3.1,117.0,42.71,People typically spend up to 2 hours here,03-2025
cca11a0258a313daf5459da2d1c96e42,Dr Pinto Karen,Sidi Belyout,Casablanca,"131 Bd d'Anfa, Casablanca 20040, Morocco",20040,-7.63793388,33.59120542,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 5222-02612,facebook.com,4.7,92.0,39.0,,03-2025
2410af9fbe10381acaddaa1a4c1ba1ef,Veterinary Clinic California,Tangier-Tetouan,Tangier,"Route California, 101 Quartier California, Tangier 90060, Morocco",90060,-5.8396369,35.78247522,Health & Wellness,Veterinary & Pet Health,Veterinarian,Open,+212 661-169768,,4.4,316.0,47.33,People typically spend up to 45 min here,03-2025
22daec659fa73932b453afd37ed30184,DERMATOLOGUE Docteur RAFFAS Wafae,Témara,Temara,"3ème étage، Résidence TEMARA MALL 2, Imm A, Hay Alaouiyine, Av Hassan II, Bur No9 Bloc 02, Temara 12000, Morocco",12000,-6.92117635,33.92267983,Health & Wellness,Clinics & Specialists,Dermatologist,Open,+212 5376-16063,instagram.com,4.2,152.0,55.17,,03-2025
293397b9e234f9932c6f60e5cc93d96d,CENTRE DE KINÉSITHÉRAPIE ET D AMINCISSEMENT OCEANIC,Maghreb,Casablanca,"32 Allee des Melias, Casablanca 20250, Morocco",20250,-7.53732534,33.61798396,Health & Wellness,Therapy & Rehab,Physical therapist,Open,+212 5226-72029,kineoceanic.com,4.7,84.0,39.29,,03-2025
f40888c0a0f930f9081101e23ff5c6cd,Cabinet Medical Dr.yahya Idrissi,Maghreb,Casablanca,"Boulevard ibn tachfine,résidence salam G314 appart. N2, 1er Etage, Casablanca 20300, Morocco",20300,-7.58301694,33.58505361,Health & Wellness,Clinics & Specialists,Doctor,Open,+212 708-080880,yahya-idrissi.wixsite.com,4.5,87.0,53.67,,03-2025
67936f744c3dc943298a48e6db9d85df,Cabinet de Traumatologie et Orthopédie Dr. RIAHI,Mohammedia,Mohammedia,"Bd de la Résistance, Mohammédia, Morocco",,-7.39496728,33.67797186,Health & Wellness,Clinics & Specialists,Doctor,Open,+212 5232-82021,facebook.com,4.0,71.0,66.83,People typically spend up to 1.5 hours here,03-2025
e712539c8639f178a0e94b60e9fe6abb,Esthetica Polyclinique Medico,Tangier-Tetouan,Tangier,"Av. Moulay El Arbi El Alaoui, Tanger 90060, Morocco",90060,-5.80151944,35.76646377,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 5393-00230,esthetica-pmd.com,4.5,26.0,38.0,,03-2025
04ac5af2e82d48c09ac8f68810202098,Bennouna Med Cabinet,Sidi Belyout,Casablanca,"47, Av. Hassan 2، 1 er étage, Casablanca 20130, Morocco",20130,-7.62241897,33.58949279,Health & Wellness,Clinics & Specialists,Ophthalmologist,Open,+212 5222-28796,,4.5,90.0,47.5,People typically spend up to 1.5 hours here,03-2025
929d77cd6d54ef4bee5d717690ff8d96,عسل الشفاء,Marrakesh Metropolitan Area,Marrakesh,"numéro 774, Lot Charaf, Marrakesh 40000, Morocco",40000,-8.02656645,31.67096922,Health & Wellness,Clinics & Specialists,Community health centre,Open 24 hours,+212 700-771957,,5.0,2.0,28.67,People typically spend up to 1.5 hours here,03-2025
cb8e0aa23fbf0206b1bbf9f6a0ba6974,AMBULANCE CASABLANCA - SOS Médecin Maroc - SAMU Casablanca,Maghreb,Casablanca,"Rue Du Colza, Casablanca 20000, Morocco",20000,-7.66186895,33.59590541,Health & Wellness,Emergency & Urgent Care,Ambulance service,Open 24 hours,+212 662-292953,ambulanceservice.ma,4.8,76.0,22.86,,03-2025
82a2f0e5d2166b262359d2b1d609089d,Centre dentaire MOUJIB EL IDRISSI,Mers Sultan,Casablanca,"NR 41، 1، Derb El Kabir، Rue 22, Casablanca 20500, Morocco",20500,-7.5965878,33.57477084,Health & Wellness,Clinics & Specialists,Dental clinic,Open,+212 697-271462,facebook.com,5.0,10.0,25.33,,03-2025
53840bc7017f8f4260adbc977af37831,Centre dentaire Oulfa Dr Zerhouni Ilham ( chirurgien dentiste spécialisé),Ain Chock Hay Hassani,Casablanca,"Rond point George.141 ROUTE MOULAY THAMI , Boulevard HH24, ETAG, Casablanca 20240, Morocco",20240,-7.69237165,33.55279212,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 5229-09003,drzerhouni.ma,4.7,42.0,34.5,,03-2025
3a5e96da8b16899e80064287a9daeb6e,Clinique Vétérinaire Bettana Salé - Rabat - Urgence 24/24h - مستعجلات عيادة بيطرية بطانة الرباط سلا,Quartier Bettana,Salé,"50, Avenue Ben Guerir, Résidence Bab Sla, Salé 11040, Morocco",11040,-6.80419554,34.03394078,Health & Wellness,Veterinary & Pet Health,Veterinarian,Open 24 hours,+212 622-076093,,4.9,214.0,41.29,People typically spend up to 1 hour here,03-2025
956409537c13528ef8e3da2b6e25b6ff,Cabinet de GastroEntérologie Dr Aicha El Mansouri - Proctologie Médicale et Chirurgicale,Marrakesh Metropolitan Area,Marrakesh,"2ème étage, Résidence AMITAF A, Av. Yacoub El Mansour, Marrakech 40000, Morocco",40000,-8.0128922,31.63781737,Health & Wellness,Clinics & Specialists,Doctor,Open,+212 5244-48011,facebook.com,4.3,54.0,43.33,,03-2025
6489553afc84dc4f9dab4708f6df33d3,RADIOLOGIE HAY MOHAMMADI,Maghreb,Casablanca,"222 AL HIZAM AL KABIR A COTE DE LA PREFECTURE CASABLANCA، 20570, Morocco",20570,-7.55504997,33.58324885,Health & Wellness,Clinics & Specialists,Radiologist,Open,+212 5226-26217,,3.7,44.0,65.5,People typically spend up to 45 min here,03-2025
77b722daeca0610b1c30572770e66f1f,Dr HAMMANI Youness CHIRURGIEN TRAUMATOLOGUE ORTHOPEDISTE دكتور يونس حماني أخصائي في امراض و جراحة العظام والمفاصل,Oriental,Nador,"127, Avenue Hassan I Immeuble Rif, 4ème étage, bureau 1, Nador 62000, Morocco",62000,-2.93035339,35.17604081,Health & Wellness,Clinics & Specialists,Orthopedic surgeon,Open,+212 5366-00002,dryouness.ma,4.9,69.0,49.0,,03-2025
6959fe9b54b5a45a869c94ab4b24d1a5,مركز تحاقن الدم,Tangier-Tetouan,Tangier,"Av. Massira Al Khadra, Tanger 90060, Morocco",90060,-5.81575615,35.77188412,Health & Wellness,Other Healthcare,Health,Open,+212 600-758440,,3.6,11.0,43.2,People typically spend up to 1.5 hours here,03-2025
4de05aa37c7333d165102bd11a85861e,Clinique Vétérinaire Sidate - Urgences vétérinaires 24/7,Temara,Temara,"plage, 241 rue Mellilia, Témara 12000, Morocco",12000,-6.93506554,33.94541373,Health & Wellness,Veterinary & Pet Health,Animal hospital,Open 24 hours,+212 615-024049,instagram.com,4.9,70.0,31.29,,03-2025
6ec3cb6f65b2f654745d98a7ac1e8dd8,Abdelghani lamtaai,Moulay Rachid-Sidi Othmane,Casablanca,"numéro 87, rue 12, Casablanca 20670, Morocco",20670,-7.55216149,33.55982453,Health & Wellness,Clinics & Specialists,Denture care center,Open,+212 601-747412,,4.2,5.0,49.0,People typically spend up to 45 min here,03-2025
a173592544de7bdaf9b31da724b34d6a,Dr Adadi Hind - Cabinet gynécologie-obstétrique & fertilité,Ville Nouvelle,Fes,"1er étage - bureau 14, Rce Espace PLATINIUM, bloc 16 Av. DES FORCES ARMEES ROYALES, Fès 30000, Morocco",30000,-4.99890441,34.03386549,Health & Wellness,Clinics & Specialists,Medical office,Open,+212 5356-54387,facebook.com,4.9,54.0,43.17,,03-2025
e9fa00fd01c4b78abd2455ef27a88258,Clinical Val D'anfa,Maghreb,Casablanca,"Bd Franklin Roosevelt, Casablanca 20000, Morocco",20000,-7.65543875,33.59003336,Health & Wellness,Clinics & Specialists,Medical clinic,Open 24 hours,+212 5223-68787,wlk.im,2.6,92.0,25.0,,03-2025
74932af0ee7ef279d039d6c4caeccf1f,"Sos Médecin Rabat, 0537.73.73.76 (médecin à domicile, ambulance rabat, urgence rabat )",Rabat-Sale-Zemmour-Zaer,Rabat,"N 2, 46 Av. Oqba Ibn Naafi, Rabat 10090, Morocco",10090,-6.85167961,34.00383532,Health & Wellness,Clinics & Specialists,Doctor,Open 24 hours,+212 5377-37376,sosmedecinrabat.com,4.2,63.0,32.43,,03-2025
cab43a980a57469f65fe9cf1f93ddf30,Centre de Dialyse et de Maladies Rénales,Meknes-Tafilalet,Khenifra,"Etage cave 2, Khénifra 54000, Morocco",54000,-5.66315078,32.94063333,Health & Wellness,Clinics & Specialists,Dialysis center,Open,+212 8086-03223,,5.0,1.0,34.83,People typically spend up to 4 hours here,03-2025
ca462cff1b5241e6b3f33779aeb61ec9,Home Birth Ait Salem دار الولادة أيت سالم,Skhirat,Skhirat,"Ain atariss 203, Skhirat 12050, Morocco",12050,-7.09846938,33.83302938,Health & Wellness,Clinics & Specialists,Midwife,Open 24 hours,+212 630-141729,maisondenaissanceaitsalem.com,5.0,4.0,25.0,,03-2025
76a36de06ce5356a58ea86081554aeb6,SOS Médecin Marrakech Officiel - Consultation/Assistance/Urgence à domicile,Marrakesh Metropolitan Area,Marrakesh,"Opération Jnane 2, Rte d'Agdal, Marrakech 40000, Morocco",40000,-7.97344641,31.6093368,Health & Wellness,Clinics & Specialists,Local medical services,Open 24 hours,+212 5244-04040,drabdeljabbarelman.wixsite.com,4.5,25.0,28.29,,03-2025
a507895e28b401930d0e8e20b5a8162d,UROLOGIE CASABLANCA | CENTRE D’UROLOGIE OASIS CASABLANCA,Maghreb,Casablanca,"11 Rte de l'Oasis, Casablanca 20000, Morocco",20000,-7.63359423,33.55667379,Health & Wellness,Clinics & Specialists,Urology clinic,Open 24 hours,+212 666-134893,centre-urologie-oasis.ma,4.0,5.0,27.43,,03-2025
ecf9dafa1b9dfd5ac26412eca9db108a,Cabinet Médical et Chirurgical - Dr Mohamed Ouchane الدكتور أوشن - اختصاصي جراحة أمراض الجهاز الهضمي,Sidi Bernoussi-Zenata,Casablanca,"Bloc 59 , 1 er étage Mansour 3, 19, Casablanca 20600, Morocco",20600,-7.50505212,33.60814342,Health & Wellness,Clinics & Specialists,Gastrointestinal surgeon,Open,+212 708-962282,facebook.com,5.0,304.0,43.33,,03-2025
d61f741c56ddce70c62b823a62b76506,Cabinet Dr Sabah Bazouti Dermatologie Médecine Esthétique et Laser,Ville Nouvelle,Meknes,"2éme Etage, 16 résidence les Orangers Avenue Hassan ll bureau num 8 Cabinet num, Meknès 50000, Morocco",50000,-5.55420521,33.89918556,Health & Wellness,Clinics & Specialists,Dermatologist,Open,+212 5355-21795,med.tn,4.5,76.0,55.33,,03-2025
b06e9a3d5ffa7a376701fd84c36c2f6a,ALLO INFIRMIER RABAT,Tabriquet,Salé,"n 45, Av mohamed 5 tabriquet, Salé 11010, Morocco",11010,-6.80073484,34.05018647,Health & Wellness,Clinics & Specialists,Nurse practitioner,Open 24 hours,+212 617-049602,alloinfirmierrabat.com,5.0,38.0,36.71,,03-2025
35fbfdf380a4f627c99c91cce050a647,Docteur Chirurgien Dentiste Hakkou Khalid,Marrakesh Metropolitan Area,Marrakesh,"78 Avenue Syba 3, Marrakech 40000, Morocco",40000,-7.97357163,31.61278665,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 5244-08402,,4.4,69.0,66.33,People typically spend up to 1.5 hours here,03-2025
f1ef5768943c1aa350b473970f7c8fab,Dr Adil OUZZANE Urologue à Casablanca,Maghreb,Casablanca,"22 Boulevard Yacoub El Mansour Bureau 42, 5ème étage, Casablanca 20250, Morocco",20250,-7.64037368,33.5781533,Health & Wellness,Clinics & Specialists,Medical office,Open,+212 5227-74048,urologiecasablanca.ma,4.6,32.0,38.67,,03-2025
0198ab733ae145aca64109a6331748e8,Dr Ennouira Anass,Ville Nouvelle,Meknes,"60 Bd Allal Ben Abdellah App D2, 2ème étage, Meknes 50000, Morocco",50000,-5.54812975,33.8967067,Health & Wellness,Clinics & Specialists,Ophthalmologist,Open,+212 532-051414,facebook.com,4.6,19.0,51.17,,03-2025
0fb96918d85afa1a03dc625d55e3d81a,Dermatologue agadir Dr Oulhous Ilham ( Dermatologue ),Souss-Massa-Draa,Agadir,"1°étg n° 3، Imm Hassania, Av. Hassan II, Agadir 80000, Morocco",80000,-9.5978158,30.41564628,Health & Wellness,Clinics & Specialists,Dermatologist,Open,+212 5288-46484,dermatologue-agadir.com,4.2,180.0,48.33,,03-2025
f0d8db8772c302111c732b4a7a9970fe,مركز الرحمة(الحجامة و الابر الصينيةولعلاج الطبيعي),Marrakesh Metropolitan Area,Marrakesh,"Av. Essaouira, Marrakech 40150, Morocco",40150,-8.0694629,31.62630774,Health & Wellness,Clinics & Specialists,Pain control clinic,Open,+212 615-705976,clinicstandard.com,5.0,2.0,25.57,,03-2025
5eadf851ea545a20a90f4430b055bdc3,Centre D'Hémodialyse de Safi,Safi,Safi,"Angle Rue Cuvier et, Rue Ibn Zahr, Safi 46000, Morocco",46000,-9.23654151,32.28981898,Health & Wellness,Clinics & Specialists,Dialysis center,Open,+212 661-773849,centredialysedesafi.com,4.9,12.0,34.67,,03-2025
9bf4bb3d177260a27d0e7375e7c806c5,Centre International Marchica Dialyse,Quartier Chaala,Nador,"Bd SAKIA EL HAMRA, Nador 62010, Morocco",62010,-2.92229974,35.17206014,Health & Wellness,Clinics & Specialists,Dialysis center,Open,+212 666-806168,centreinternationalmarchicadialysenador.com,3.7,3.0,32.5,,03-2025
bd0a56bb651f5941118287c82e6c6f45,SOS Medecin casablanca,Sbata,Casablanca,"n 7 app 8, res mira, Bd al Qods, n25, Casablanca 20470, Morocco",20470,-7.58120488,33.54169079,Health & Wellness,Clinics & Specialists,Doctor,Open 24 hours,+212 691-849233,sosmedecindomicile.com,5.0,21.0,28.0,,03-2025
4595bb9e817b7023c612dd011018fa10,Hijama Al Hoceima حجامة الحسيمة,North Africa,Al Hoceima,"JBAL HMAM, Bd Tarik Ibn Ziyad, Al Hoceïma 32000, Morocco",32000,-3.94082662,35.25135848,Health & Wellness,Acupuncture & Alternative,Acupuncturist,Open,+212 705-234449,maps.google.com,5.0,6.0,33.5,,03-2025
088c7c32dfe8cdbf7b8c32833171b24c,Cabinet Urologue DR RACHID SABRI,Sidi Maârouf,Casablanca,"2ème étage, Boulevard Aboubakr El Kadiri Résidence Al Ahfad Imm.D, Casablanca 20000, Morocco",20000,-7.65657313,33.51673353,Health & Wellness,Clinics & Specialists,Urology clinic,Open,+212 5227-80000,,4.8,259.0,64.67,People typically spend up to 3 hours here,03-2025
61ef667a689b883987e24dc7df2e2bb6,Centre de Dialyse Al Gharb Sidi Kacem‎ - ‎أمراض الكلي وتصفية الدم الغرب سيدي قاسم,Nouveau Quartier,Sidi Kacem,"Abdellah Centre Ville, Avenue Moulay Youssef، Sidi Kacem 10100, Morocco",10100,-5.70736657,34.22387281,Health & Wellness,Clinics & Specialists,Dialysis center,Open,+212 5375-92424,facebook.com,5.0,20.0,30.33,,03-2025
47a0fb654e53257286fb80e5372bdd2f,Centre de Dialyse Al Gharb,Sidi Slimane,Sidi Slimane,"Centre de dialyse algharb 24 lotissement Jalil Tazi, Sidi Slimane 14200, Morocco",14200,-5.9185509,34.25899349,Health & Wellness,Clinics & Specialists,Dialysis center,Open,+212 5375-00000,,5.0,38.0,36.5,People typically spend up to 3.5 hours here,03-2025
1f2d51ecdf9dec9702b60fc4d9361b83,Centre International de Néphrologie et de Dialyse - Fes,Ville Nouvelle,Fes,"côté de L’institut Français, 4 Rue Al Hiba, Bd Abdellah Chafchaouni, Fès 30000, Morocco",30000,-4.99842014,34.04084641,Health & Wellness,Clinics & Specialists,Nephrologist,Open,+212 5356-23344,med.tn,4.9,13.0,30.67,,03-2025
decea3e71bb63b5632fa05cb5418cdef,Novavie Laser,Sidi Belyout,Casablanca,"1 rue du clos de Provence, Casablanca 20020, Morocco",20020,-7.63413371,33.5928699,Health & Wellness,Acupuncture & Alternative,Acupuncturist,Open,+212 620-186320,novavielaser.ma,4.3,6.0,28.14,,03-2025
dea690aadf633c7c50763c85251a6896,مركز الاسعافات الأولية و الرعاية المنزلية,Souss-Massa-Draa,Dcheira El Jihadia,"n, 204 Av. Mehdi Ben Barka, Dcheira El Jihadia 80000, Morocco",80000,-9.54247778,30.37520078,Health & Wellness,Home Health & Nursing,Home health care service,Open 24 hours,+212 5291-30723,instagram.com,4.8,11.0,33.57,,03-2025
1885316aa20503c382d16ef011085c90,Centre International d'Oncologie Les Deux Rives مركز لعلاج السرطان,Salé,Salé,"66,Avenue Hassan II, Secteur I Hay Salam, Salé 11000, Morocco",11000,-6.79086893,34.03507559,Health & Wellness,Clinics & Specialists,Specialized clinic,Open,+212 5378-03636,cliniquelesdeuxrives.com,5.0,257.0,,People typically spend up to 2.5 hours here,03-2025
cf1b6fcc7a6ad018ff6789e7096ca2f2,Docteur Habiba Boutaleb - Médecine esthétique et anti-âge,Sidi Maârouf,Casablanca,"LOT 6, Florida park center, BUREAU 17 Bd Zoulikha Nasri, Casablanca 20270, Morocco",20270,-7.6389736,33.5215299,Health & Wellness,Clinics & Specialists,Doctor,Open,+212 520-306229,drhabibaboutaleb.ma,4.2,74.0,31.5,,03-2025
c332412108a7ce47365e12d67b7c00ff,"Pédiatre-Chirurgien Pediatre -Dr Najlae El Boulifi- طب و جراحة الأطفال (casablanca, oulfa, lissasfa, hay hassani, CFC)",Ain Chock Hay Hassani,Casablanca,"GENIAL OFFICE, 3 ème étage Imm 75, C6 Ave Mohamed Taieb Naciri, Casablanca 20220, Morocco",20220,-7.67805477,33.55010565,Health & Wellness,Clinics & Specialists,Pediatrician,Open,+212 665-935494,chirurgien-pediatre-elboulifi.ma,4.8,124.0,61.33,,03-2025
4aebed3e3cc73d74bffd40e78900d3a7,Nounou Marrakech,Marrakesh Metropolitan Area,Marrakesh,"3étage, App 14, Zenith Business Center, Rue Mouslim, Boukar, Marrakech 40000, Morocco",40000,-8.00052648,31.64043096,Health & Wellness,Home Health & Nursing,Home help,Open 24 hours,+212 668-164281,yoorikawebservices.com,4.5,6.0,31.86,,03-2025
459e9e58abfb40f251c96e023b9f3c0f,Dr. Jihane Achour,Rabat-Sale-Zemmour-Zaer,Rabat,"Immeuble 30, Avenue Oqba, Appt 5, 2ème étage، Agdal، Rabat, Rabat 10000, Morocco",10000,-6.84944173,34.00550564,Health & Wellness,Clinics & Specialists,Gastroenterologist,Open,+212 5377-76688,facebook.com,4.6,341.0,55.33,,03-2025
a5129fe6242c6f8dded546d77fc88ada,Odocteur,Sidi Maârouf,Casablanca,"19 Lot Bouchra, Casablanca 20520, Morocco",20520,-7.66128217,33.51453645,Health & Wellness,Clinics & Specialists,Doctor,Open 24 hours,+212 660-452470,odocteur.com,4.4,7.0,21.57,,03-2025
9ea065fc3e510cac7b12c9ff8fb91695,EclatSanté,Nouaceur Province,Bouskoura,"Golf City - Prestigia, Clinique du Bien-Être Bouskoura, Bouskoura, Casablanca, Bouskoura 27182, Morocco",27182,-7.60831645,33.46310533,Health & Wellness,Clinics & Specialists,Doctor,Open 24 hours,+212 5220-64848,akditalife-bouskoura.ma,5.0,27.0,28.33,,03-2025
8dcd8702358275e8a74336f3a9c95edd,Cabinet de Neurologie Dr.Soumiya Harbouz,Mohammedia,Mohammedia,"App n°4, 3ème étage, n°515 lot Al wahda, Angle Bd la résistance et, Bd Tadla, Mohammedia 28830, Morocco",28830,-7.38785017,33.68345584,Health & Wellness,Clinics & Specialists,Neurologist,Open,+212 5233-17646,facebook.com,4.2,19.0,51.83,,03-2025
ef1387a1454987cac8407148bb93956e,massothérapie_es_soulami,Zone Industriel Tassila,Dcheira El Jihadia,"Dcheira El Jihadia 80000, Morocco",80000,-9.52102497,30.39146631,Health & Wellness,Clinics & Specialists,Sports massage therapist,Open,+212 661-828810,form.jotform.com,5.0,5.0,26.0,,03-2025
d84a37f3bfae4c0cbf47b0fc526b762a,مركز طب الإدمان كسابراطا - Centre d'addictologie Casabarata,Tangier-Tetouan,Tangier,"Tanger 90060, Morocco",90060,-5.82958985,35.76285263,Health & Wellness,Clinics & Specialists,Community health centre,Open,+212 5393-20654,,5.0,4.0,37.4,People typically spend up to 3.5 hours here,03-2025
62358f6b35dd6f5d7f55364ecf05d9cb,Dr Yasmina RHOFIR : Pneumologue Allergologue et Médecin du Sommeil,Rabat-Sale-Zemmour-Zaer,Rabat,"40 Rue Jabal El Ayachi, Rabat, Morocco",,-6.85152679,33.99480843,Health & Wellness,Clinics & Specialists,Pulmonologist,Open,+212 5376-74673,dr-rhofir-yasmina.ma,4.7,83.0,46.83,People typically spend up to 1.5 hours here,03-2025
490d6edff5953203f745f754230eec61,CLINIQUE DU REIN,Souss-Massa-Draa,Biougra,"166 Boulevard Moulay Abdallah, Biougra 87200, Morocco",87200,-9.37759533,30.21536254,Health & Wellness,Clinics & Specialists,Dialysis center,Open,+212 666-948116,cliniquedurein.com,1.0,1.0,32.17,,03-2025
a5af8680548bfc8fd5c2d2cab93598ef,Qui cherche trouve herboriste,North Africa,Essaouira,"N° 1 rue Abdelaziz el fachtali, Essaouira 44000, Morocco",44000,-9.77162334,31.51481578,Health & Wellness,Acupuncture & Alternative,Herbalist,Open,+212 695-179995,quicherchetrouve.shop,4.8,10.0,35.14,,03-2025
934875270ede0366b4c028d89eb30641,Cabinet Dentaire Dr.Toulout Mohammed-Amine,Mohammedia,Mohammedia,"Immeuble FB17، 1er étage num, au dessus de Bigg Store, Au dessus de Hola Burrito, 13 Bd Mohamed VI, Mohammédia 28800, Morocco",28800,-7.36765144,33.69795154,Health & Wellness,Clinics & Specialists,Dentist,Open 24 hours,+212 698-282979,dentistetoulout-mohammedamine.ma,4.9,102.0,20.0,,03-2025
e517fadf43bfd5582aff5db02034ac24,CENTRE KINE GZENAYA,Tangier-Tetouan,Tangier,"IMM BADRINE BLOC 1, 1er ÉTAGE N 19 GZENAYA, Tanger 90100, Morocco",90100,-5.90822562,35.7066666,Health & Wellness,Therapy & Rehab,Physical therapist,Open,+212 657-103132,kinetanger.com,5.0,8.0,37.5,,03-2025
54dcdc5f35cc00394a9c0ca3adba4675,Saja thérapie hijama,Mers Sultan,Casablanca,"nr 02, 2etage, rue el kadi, Casablanca 20000, Morocco",20000,-7.60667624,33.57462947,Health & Wellness,Therapy & Rehab,Physical therapist,Open 24 hours,+212 708-291368,m.facebook.com,5.0,1.0,34.57,,03-2025
